wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
36.714867,8.914824,0.101302,0.803020,58.715366,24.999422,1.465335,0.762839,3.548134,0.000007,1.468480,0.938885,3.568668,-0.111146,-0.055573
36.714867,8.914824,0.101302,0.803020,58.715366,24.999422,1.465335,0.762839,3.548134,0.000007,1.468480,0.938885,3.568668,-0.111146,-0.055573
190.707520,5.241010,0.040865,0.070759,130.077637,24.999886,2.683604,0.011804,7.972595,0.000002,2.206997,0.888822,0.531238,-0.104686,-0.052343
190.707520,5.241010,0.040865,0.070759,130.077637,24.999886,2.683604,0.011804,7.972595,0.000002,2.206997,0.888822,0.531238,-0.104686,-0.052343
58.705238,13.362510,0.373053,0.554446,66.212296,24.999523,2.025591,0.522851,7.480052,0.000005,1.965208,0.927308,3.123083,-0.101212,-0.050606
58.705238,13.362510,0.373053,0.554446,66.212296,24.999523,2.025591,0.522851,7.480052,0.000005,1.965208,0.927308,3.123083,-0.101212,-0.050606
141.204651,10.072104,0.203311,0.736939,40.334972,24.999290,0.053669,0.422530,5.831015,0.000005,1.906124,0.925411,3.131863,-0.098364,-0.049182
216.192642,6.379069,0.428222,0.285344,33.936619,24.999113,0.477037,0.179994,3.407209,0.000004,2.230636,0.919308,2.317550,-0.093766,-0.046883
216.192642,6.379069,0.428222,0.285344,33.936619,24.999113,0.477037,0.179994,3.407209,0.000004,2.230636,0.919308,2.317550,-0.093766,-0.046883
193.408493,2.654924,0.338655,0.503392,94.314293,24.999001,0.384321,0.330114,6.285622,0.000003,2.095198,0.939554,4.816587,-0.089199,-0.044599
142.361298,12.725661,0.071992,0.628351,67.507019,24.999630,0.119311,0.138846,8.986536,0.000002,2.961441,0.897905,3.243669,-0.086705,-0.043353
[WaterBalance]
wm=142.361298
b=12.725661
im=0.071992
ke=0.628351
fc=67.507019
iwu=24.999630
[Routing]
under=0.119311
leaki=0.138846
th=8.986536
isu=0.000002
alpha=2.961441
beta=0.897905
alpha0=3.243669
